time,flux,residual,model
226.75571190546907,0.8389424502235345,0.04500127155415301,0.7939411786693815
226.79657885901543,0.7920508786563676,0.06564135950897887,0.7264095191473887
226.81701228520978,0.7550884881850215,0.029979748613247925,0.7251087395717736
226.85787943689502,0.7002452761627908,-0.10801920603191062,0.8082644821947014
226.87831296215882,0.7068674276930054,-0.18208037778339625,0.8889478054764016
226.89874648695695,0.8222601380170645,-0.16417064745396803,0.9864307854710326
226.91918001151498,1.1327248161066408,0.04271051525426217,1.0900143008523786
226.93961353584746,1.3852275680136648,0.19744646698789148,1.1877811010257733
226.9600469597135,1.5013927472441533,0.23302368769403814,1.2683690595501151
226.98048058334098,1.4344752835808825,0.11180439112519269,1.3226708924556898
227.0009141065093,1.3442620447349736,-0.0009140804712750583,1.3451761252062486
